0051 元大中型100--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/12,3702,大聯大,365,1.35,"24,971",0.02,-2.8409,TW0003702007
2024/12,3706,神達,222,0.85,"15,722",0.02,-15.5951,TW0003706008
2024/12,4763,材料-KY,12,0.58,"10,728",0.01,3.42,KYG5138S1057
2024/12,4958,臻鼎-KY,156,1.01,"18,682",0.02,4.8036,KYG989221000
2024/12,5269,祥碩,11,1.15,"21,271",0.01,22.9102,TW0005269005
2024/12,5522,遠雄,70,0.28,"5,179",0.01,12.8242,TW0005522007
2024/12,6176,瑞儀,109,1.16,"21,456",0.02,3.1495,TW0006176001
2024/12,6239,力成,167,1.1,"20,347",0.02,-0.4082,TW0006239007
2024/12,6285,啟碁,91,0.68,"12,578",0.02,18.5344,TW0006285000
2024/12,6409,旭隼,16,1.57,"29,040",0.02,1.0871,TW0006409006
2024/12,6415,矽力*-KY,81,1.77,"32,739",0.02,-4.2704,KYG8190F1028
2024/12,6472,保瑞,15,0.62,"11,468",0.01,-12.5582,TW0006472004
2024/12,6526,達發,10,0.38,"7,029",0.01,12.8203,TW0006526007
2024/12,6531,愛普*,32,0.55,"10,173",0.02,4.2832,TW0006531007
2024/12,6592,和潤企業,48,0.2,"3,699",0.01,-10.8264,TW0006592009
2024/12,6770,力積電,779,0.67,"12,393",0.02,-6.1946,TW0006770001
2024/12,6781,AES-KY,6,0.37,"6,844",0.01,29.5452,KYG0097V1086
2024/12,6789,采鈺,25,0.42,"7,769",0.01,17.143,TW0006789001
2024/12,6890,來億-KY,26,0.53,"9,803",0.01,-2.9335,KYG5353T1013
2024/12,6919,康霈*,27,0.9,"16,647",0.02,2.3294,TW0006919004
2024/12,8046,南電,51,0.36,"6,659",0.01,12.0172,TW0008046004
2024/12,8454,富邦媒,19,0.35,"6,474",0.01,-8.2531,TW0008454000
2024/12,8464,億豐,34,0.67,"12,393",0.01,-8.375,TW0008464009
2024/12,9904,寶成,546,1.09,"20,162",0.02,-9.5587,TW0009904003
2024/12,9910,豐泰,121,0.87,"16,092",0.01,1.5267,TW0009910000
2024/12,9917,中保科,57,0.38,"7,029",0.01,-3.8911,TW0009917005
2024/12,9921,巨大,77,0.59,"10,913",0.02,-6.9078,TW0009921007
2024/12,9941,裕融,62,0.35,"6,474",0.01,-11.4894,TW0009941005
2024/12,9945,潤泰新,375,0.87,"16,092",0.01,-4.2412,TW0009945006
2024/12,M1100,水泥工業,,1.33,"24,601",,-4.626,
2024/12,M1200,食品工業,,0.83,"15,352",,-6.4639,
2024/12,M1400,紡織纖維,,3.48,"64,369",,-4.1986,
2024/12,M1500,電機機械,,7.55,"139,651",,5.9027,
2024/12,M1600,電器電纜,,0.85,"15,722",,-6.2632,
2024/12,M1700,化學生技醫療,,3.07,"56,785",,-3.3812,
2024/12,M1800,玻璃陶瓷,,0.29,"5,364",,-15.8445,
2024/12,M1900,造紙工業,,0.51,"9,433",,-6.1998,
2024/12,M2000,鋼鐵工業,,1.17,"21,641",,-7.0871,
2024/12,M2100,橡膠工業,,1.2,"22,196",,-4.8752,
2024/12,M2200,汽車工業,,1.91,"35,329",,-1.6795,
2024/12,M2300,電子工業,,54.36,"1,005,490",,5.8726,
2024/12,M2500,建材營造,,1.69,"31,260",,-4.7719,
2024/12,M2600,航運業,,5.06,"93,594",,1.768,
2024/12,M2800,金融業(合計),,7.41,"137,062",,1.3001,
2024/12,M2900,貿易百貨,,0.62,"11,468",,-4.2879,
2024/12,M3600,數位雲端,,0.35,"6,474",,-6.2326,
2024/12,M3700,運動休閒,,3.08,"56,970",,-2.1691,
2024/12,M3800,居家生活,,0.67,"12,393",,-4.6838,
2024/12,M9900,其他,,1.8,"33,294",,-3.8152,
2024/12,MTSE,國內上市,,97.23,"1,798,452",,3.4705,
2024/12,TT99,基金總規模,,,"1,849,688",,,
2024/11,2324,仁寶,996,2.05,"36,712",0.02,2.7896,TW0002324001
2024/11,2360,致茂,97,2.23,"39,904",0.02,-0.7222,TW0002360005
2024/11,2376,技嘉,120,1.82,"32,526",0.02,3.824,TW0002376001
2024/11,2383,台光電,74,1.94,"34,837",0.02,11.6804,TW0002383007
2024/11,2449,京元電子,272,1.92,"34,350",0.02,0.7968,TW0002449006
2024/11,2609,陽明,428,1.75,"31,356",0.01,10.2408,TW0002609005
2024/11,2888,新光金,"3,992",2.57,"46,108",0.02,1.7622,TW0002888005
2024/11,3533,嘉澤,18,1.76,"31,542",0.02,6.8658,TW0003533006
2024/11,3653,健策,25,1.93,"34,536",0.02,-6.1016,TW0003653002
2024/11,6415,矽力*-KY,80,1.89,"33,901",0.02,-16.6996,KYG8190F1028
2024/11,M2300,電子工業,,15.53,"278,308",,-2.7378,
2024/11,M2600,航運業,,1.75,"31,356",,4.7764,
2024/11,M2800,金融業(合計),,2.57,"46,108",,-0.3813,
2024/11,MTSE,國內上市,,19.86,"355,772",,-2.4448,
2024/11,TT99,基金總規模,,,"1,791,835",,,
2024/10,2324,仁寶,983,1.96,"35,244",0.02,7.6576,TW0002324001
2024/10,2360,致茂,95,2.21,"39,657",0.02,11.2449,TW0002360005
2024/10,2376,技嘉,118,1.73,"30,983",0.02,1.1606,TW0002376001
2024/10,2383,台光電,73,1.71,"30,650",0.02,-6.1521,TW0002383007
2024/10,2449,京元電子,268,1.88,"33,695",0.02,11.5556,TW0002449006
2024/10,2474,可成,146,1.92,"34,426",0.02,-0.2114,TW0002474004
2024/10,2888,新光金,"3,938",2.49,"44,698",0.02,-5.8091,TW0002888005
2024/10,3653,健策,25,2.04,"36,627",0.02,13.8993,TW0003653002
2024/10,6409,旭隼,16,1.84,"33,102",0.02,5.1853,TW0006409006
2024/10,6415,矽力*-KY,80,2.25,"40,409",0.02,8.1197,KYG8190F1028
2024/10,M2300,電子工業,,17.54,"314,794",,5.4933,
2024/10,M2800,金融業(合計),,2.49,"44,698",,-0.1234,
2024/10,MTSE,國內上市,,20.03,"359,492",,2.6812,
2024/10,TT99,基金總規模,,,"1,794,440",,,
2024/09,1102,亞泥,568,1.56,"27,146",0.02,5.8758,TW0001102002
2024/09,1229,聯華,282,1,"17,401",0.02,-2.0633,TW0001229003
2024/09,1319,東陽,109,0.67,"11,659",0.02,11.053,TW0001319002
2024/09,1402,遠東新,675,1.49,"25,927",0.01,5.9311,TW0001402006
2024/09,1476,儒鴻,46,1.43,"24,883",0.02,1.679,TW0001476000
2024/09,1477,聚陽,49,0.98,"17,053",0.02,-5.4659,TW0001477008
2024/09,1503,士電,65,0.83,"14,443",0.01,0.227,TW0001503001
2024/09,1504,東元,321,0.9,"15,661",0.02,-0.5098,TW0001504009
2024/09,1513,中興電,102,1.01,"17,575",0.02,0.877,TW0001513000
2024/09,1519,華城,30,1.08,"18,793",0.01,-5.6973,TW0001519007
2024/09,1605,華新,626,1.26,"21,925",0.02,-0.4269,TW0001605004
2024/09,1722,台肥,171,0.57,"9,919",0.02,-3.1719,TW0001722007
2024/09,1795,美時,31,0.47,"8,178",0.01,-8.3622,TW0001795003
2024/09,1802,台玻,307,0.33,"5,742",0.01,13.3333,TW0001802007
2024/09,1907,永豐餘,300,0.57,"9,919",0.02,6.7741,TW0001907004
2024/09,2006,東和鋼鐵,138,0.63,"10,963",0.02,1.2788,TW0002006004
2024/09,2027,大成鋼,387,0.77,"13,399",0.02,-5.0683,TW0002027000
2024/09,2049,上銀,67,0.82,"14,269",0.02,-0.9259,TW0002049004
2024/09,2059,川湖,15,0.92,"16,009",0.02,-13.0433,TW0002059003
2024/09,2105,正新,423,1.26,"21,925",0.01,4.3302,TW0002105004
2024/09,2201,裕隆,133,0.46,"8,004",0.01,10.092,TW0002201001
2024/09,2204,中華,59,0.25,"4,350",0.01,-6.2262,TW0002204005
2024/09,2206,三陽工業,143,0.6,"10,441",0.02,-4.1993,TW0002206000
2024/09,2313,華通,252,0.99,"17,227",0.02,-16.7073,TW0002313004
2024/09,2324,仁寶,941,1.8,"31,322",0.02,0.3015,TW0002324001
2024/09,2337,旺宏,416,0.64,"11,137",0.02,-3.2491,TW0002337003
2024/09,2344,華邦電,709,0.87,"15,139",0.02,-11.2266,TW0002344009
2024/09,2347,聯強,312,1.3,"22,621",0.02,0.5549,TW0002347002
2024/09,2352,佳世達,311,0.67,"11,659",0.02,4.6024,TW0002352002
2024/09,2353,宏碁,661,1.55,"26,972",0.02,-6.7427,TW0002353000
2024/09,2354,鴻準,254,0.97,"16,879",0.02,-2.9241,TW0002354008
2024/09,2356,英業達,593,1.47,"25,579",0.02,-5.4824,TW0002356003
2024/09,2360,致茂,91,1.96,"34,106",0.02,14.3951,TW0002360005
2024/09,2368,金像電,70,0.8,"13,921",0.01,-6.1611,TW0002368008
2024/09,2371,大同,489,1.38,"24,013",0.02,7.3144,TW0002371002
2024/09,2376,技嘉,113,1.68,"29,234",0.02,-0.9578,TW0002376001
2024/09,2377,微星,160,1.6,"27,842",0.02,-5.1772,TW0002377009
2024/09,2383,台光電,70,1.79,"31,148",0.02,-3.8708,TW0002383007
2024/09,2385,群光,136,1.28,"22,273",0.02,1.2346,TW0002385002
2024/09,2388,威盛,46,0.35,"6,090",0.01,-1.5039,TW0002388006
2024/09,2408,南亞科,268,0.73,"12,703",0.01,-10.1519,TW0002408002
2024/09,2409,友達,"1,623",1.59,"27,668",0.02,3.6475,TW0002409000
2024/09,2449,京元電子,257,1.66,"28,886",0.02,-7.0248,TW0002449006
2024/09,2474,可成,139,1.89,"32,888",0.02,0.2119,TW0002474004
2024/09,2492,華新科,74,0.46,"8,004",0.02,-2.2626,TW0002492006
2024/09,2539,櫻花建,73,0.21,"3,654",0.01,-29.0599,TW0002539004
2024/09,2540,愛山林,39,0.24,"4,176",0.01,-17.931,TW0002540002
2024/09,2542,興富發,347,0.9,"15,661",0.02,-10.0418,TW0002542008
2024/09,2609,陽明,404,1.6,"27,842",0.01,6.9769,TW0002609005
2024/09,2610,華航,664,0.82,"14,269",0.01,4.3689,TW0002610003
2024/09,2615,萬海,323,1.82,"31,670",0.01,18.2148,TW0002615002
2024/09,2618,長榮航,622,1.34,"23,317",0.01,6.0819,TW0002618006
2024/09,2633,台灣高鐵,482,0.82,"14,269",0.01,-1.0037,TW0002633005
2024/09,2801,彰銀,"1,614",1.66,"28,886",0.01,1.4163,TW0002801008
2024/09,2809,京城銀,214,0.69,"12,007",0.02,4.283,TW0002809001
2024/09,2812,台中銀,870,0.92,"16,009",0.02,1.9391,TW0002812005
2024/09,2834,臺企銀,"1,396",1.28,"22,273",0.02,0.9493,TW0002834009
2024/09,2845,遠東銀,538,0.43,"7,482",0.01,-1.7667,TW0002845005
2024/09,2888,新光金,"3,769",2.61,"45,417",0.02,-6.5891,TW0002888005
2024/09,2915,潤泰全,127,0.57,"9,919",0.01,-4.059,TW0002915006
2024/09,3005,神基,91,0.58,"10,093",0.01,-1.3275,TW0003005005
2024/09,3023,信邦,49,0.84,"14,617",0.02,1.1786,TW0003023008
2024/09,3035,智原,52,0.79,"13,747",0.02,-12.5001,TW0003035002
2024/09,3036,文曄,134,0.81,"14,095",0.01,-10.5935,TW0003036000
2024/09,3044,健鼎,114,1.29,"22,447",0.02,-4.8429,TW0003044004
2024/09,3406,玉晶光,19,0.54,"9,397",0.02,-13.9824,TW0003406005
2024/09,3443,創意,21,1.3,"22,621",0.02,-1.3451,TW0003443008
2024/09,3481,群創,"1,713",1.59,"27,668",0.02,2.2151,TW0003481008
2024/09,3532,台勝科,14,0.11,"1,914",0,-7.4072,TW0003532008
2024/09,3533,嘉澤,17,1.35,"23,491",0.02,-9.4771,TW0003533006
2024/09,3653,健策,24,1.76,"30,626",0.02,-4.428,TW0003653002
2024/09,3665,貿聯-KY,37,0.98,"17,053",0.02,1.2074,KYG114741062
2024/09,3702,大聯大,341,1.47,"25,579",0.02,-7.6354,TW0003702007
2024/09,4763,材料-KY,12,0.59,"10,267",0.01,11.4564,KYG5138S1057
2024/09,4958,臻鼎-KY,146,0.95,"16,531",0.02,-16.2361,KYG989221000
2024/09,5269,祥碩,10,0.89,"15,487",0.01,-8.7573,TW0005269005
2024/09,5522,遠雄,65,0.27,"4,698",0.01,-11.4672,TW0005522007
2024/09,6176,瑞儀,102,1.14,"19,837",0.02,-1.5189,TW0006176001
2024/09,6239,力成,149,1.17,"20,359",0.02,-5.8417,TW0006239007
2024/09,6285,啟碁,86,0.57,"9,919",0.02,-4.918,TW0006285000
2024/09,6409,旭隼,15,1.72,"29,930",0.02,1.5037,TW0006409006
2024/09,6415,矽力*-KY,76,2.05,"35,672",0.02,-0.7423,KYG8190F1028
2024/09,6472,保瑞,13,0.55,"9,571",0.01,0.2675,TW0006472004
2024/09,6526,達發,10,0.35,"6,090",0.01,-2.1673,TW0006526007
2024/09,6531,愛普*,31,0.54,"9,397",0.02,-6.1824,TW0006531007
2024/09,6592,和潤企業,46,0.26,"4,524",0.01,-0.2019,TW0006592009
2024/09,6770,力積電,725,0.9,"15,661",0.02,0,TW0006770001
2024/09,6789,采鈺,23,0.39,"6,786",0.01,-6.1488,TW0006789001
2024/09,6890,來億-KY,22,0.44,"7,656",0.01,-0.1429,KYG5353T1013
2024/09,8046,南電,49,0.4,"6,960",0.01,-3.0612,TW0008046004
