0055 元大MSCI金融--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2023/09,2891,中信金,"6,766",9.67,"165,757",0.03,2.7255,TW0002891009
2023/09,2892,第一金,"4,184",6.48,"111,076",0.03,0.9505,TW0002892007
2023/09,5871,中租-KY,592,6.25,"107,133",0.04,1.972,KYG202881093
2023/09,5876,上海商銀,"1,478",3.73,"63,937",0.03,1.5257,TW0005876007
2023/09,5880,合庫金,"3,951",5.9,"101,134",0.03,-2.476,TW0005880009
2023/09,M2800,金融業(合計),,92.24,"1,581,118",,0.3124,
2023/09,M9900,其他,,6.25,"107,133",,-0.2295,
2023/09,MTSE,國內上市,,98.49,"1,688,252",,-1.6878,
2023/09,TT99,基金總規模,,,"1,714,135",,,
2023/08,2881,富邦金,"2,872",10.58,"182,670",0.02,-2.9007,TW0002881000
2023/08,2882,國泰金,"3,682",9.72,"167,902",0.03,-0.3278,TW0002882008
2023/08,2884,玉山金,"5,438",7.7,"132,971",0.03,-5.416,TW0002884004
2023/08,2885,元大金,"3,920",5.54,"95,642",0.03,1.5,TW0002885001
2023/08,2886,兆豐金,"4,341",9.03,"155,835",0.03,-7.191,TW0002886009
2023/08,2887,台新金,"4,337",4.47,"77,190",0.03,-2.4656,TW0002887007
2023/08,2891,中信金,"6,806",9.4,"162,333",0.03,-5.4497,TW0002891009
2023/08,2892,第一金,"4,208",6.41,"110,669",0.03,-4.0874,TW0002892007
2023/08,5871,中租-KY,592,6.09,"105,079",0.04,-10.2597,KYG202881093
2023/08,5880,合庫金,"3,976",6.04,"104,376",0.03,-4.6471,TW0005880009
2023/08,M2800,金融業(合計),,68.9,"1,189,586",,-4.6844,
2023/08,M9900,其他,,6.09,"105,079",,-6.17,
2023/08,MTSE,國內上市,,74.98,"1,294,665",,-2.9801,
2023/08,TT99,基金總規模,,,"1,726,663",,,
2023/07,2881,富邦金,"2,859",10.39,"187,275",0.02,10.2751,TW0002881000
2023/07,2882,國泰金,"3,665",9.3,"167,676",0.03,6.0252,TW0002882008
2023/07,2884,玉山金,"5,341",7.66,"138,077",0.03,3.7137,TW0002884004
2023/07,2885,元大金,"3,845",5.2,"93,817",0.03,5.6275,TW0002885001
2023/07,2886,兆豐金,"4,287",9.57,"172,569",0.03,5.3664,TW0002886009
2023/07,2887,台新金,"4,317",4.37,"78,776",0.03,3.2928,TW0002887007
2023/07,2891,中信金,"6,775",9.87,"177,854",0.03,5.634,TW0002891009
2023/07,2892,第一金,"4,067",6.55,"118,136",0.03,5.0634,TW0002892007
2023/07,5871,中租-KY,578,6.67,"120,313",0.04,1.9607,KYG202881093
2023/07,5880,合庫金,"3,769",6.15,"110,818",0.03,4.8127,TW0005880009
2023/07,M2800,金融業(合計),,69.06,"1,244,998",,4.296,
2023/07,M9900,其他,,6.67,"120,313",,0.3161,
2023/07,MTSE,國內上市,,75.74,"1,365,311",,1.3591,
2023/07,TT99,基金總規模,,,"1,802,725",,,
2023/06,2801,彰銀,"2,033",2.19,"37,924",0.02,3.6111,TW0002801008
2023/06,2834,臺企銀,"2,321",1.91,"33,075",0.03,1.0637,TW0002834009
2023/06,2880,華南金,"3,409",4.37,"75,675",0.03,-0.2247,TW0002880002
2023/06,2881,富邦金,"2,862",10.05,"174,035",0.02,-0.0002,TW0002881000
2023/06,2882,國泰金,"3,668",9.14,"158,276",0.03,-0.5876,TW0002882008
2023/06,2883,凱基金,"6,159",4.41,"76,367",0.04,-2.3623,TW0002883006
2023/06,2884,玉山金,"5,152",7.75,"134,206",0.03,0.5792,TW0002884004
