00730 富邦臺灣優質高息--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,6691,洋基工程,99,1.66,"30,506",0.09,-9.398,TW0006691009
2024/09,8016,矽創,171,2.13,"39,143",0.14,-2.3505,TW0008016007
2024/09,8081,致新,104,1.27,"23,339",0.12,-1.7503,TW0008081001
2024/09,8454,富邦媒,139,2.97,"54,580",0.05,1.0255,TW0008454000
2024/09,M1400,紡織纖維,,6.37,"117,062",,0.6657,
2024/09,M1700,化學生技醫療,,2.53,"46,494",,-1.1755,
2024/09,M2000,鋼鐵工業,,2.01,"36,938",,1.8706,
2024/09,M2300,電子工業,,64.06,"1,177,238",,-0.7938,
2024/09,M2600,航運業,,0.91,"16,723",,6.6119,
2024/09,M2800,金融業(合計),,1.8,"33,079",,1.4469,
2024/09,M3200,文化創意業,,14.72,"270,511",,,
2024/09,M3600,數位雲端,,2.97,"54,580",,0.9829,
2024/09,M3700,運動休閒,,3.84,"70,568",,2.7133,
2024/09,MOTC,國內上櫃,,30.12,"553,519",,-2.2327,
2024/09,MTSE,國內上市,,69.09,"1,269,675",,-0.1954,
2024/09,TT99,基金總規模,,,"1,837,712",,,
2024/08,1477,聚陽,314,6.82,"120,419",0.13,-14.2058,TW0001477008
2024/08,2385,群光,987,9.05,"159,849",0.13,4.1801,TW0002385002
2024/08,2404,漢唐,251,4.89,"86,401",0.13,1.0263,TW0002404001
2024/08,2454,聯發科,140,9.83,"173,600",0.01,1.6395,TW0002454006
2024/08,3034,聯詠,327,10,"176,580",0.05,3.2503,TW0003034005
2024/08,3042,晶技,425,2.77,"48,875",0.12,11.6505,TW0003042008
2024/08,3293,鈊象,243,10.72,"189,297",0.09,4.284,TW0003293007
2024/08,6121,新普,270,5.67,"100,170",0.15,3.0555,TW0006121007
2024/08,6139,亞翔,238,3.32,"58,548",0.1,6.0349,TW0006139009
2024/08,8454,富邦媒,132,2.93,"51,656",0.05,-2.0335,TW0008454000
2024/08,M1400,紡織纖維,,6.82,"120,419",,-1.5568,
2024/08,M2300,電子工業,,45.54,"804,022",,1.1137,
2024/08,M3200,文化創意業,,10.72,"189,297",,,
2024/08,M3600,數位雲端,,2.93,"51,656",,-1.2888,
2024/08,MOTC,國內上櫃,,16.4,"289,467",,4.6816,
2024/08,MTSE,國內上市,,49.61,"875,927",,0.3097,
2024/08,TT99,基金總規模,,,"1,765,510",,,
2024/07,1477,聚陽,317,7.9,"141,699",0.13,6.1759,TW0001477008
2024/07,2385,群光,997,8.64,"154,990",0.13,-9.0643,TW0002385002
2024/07,2404,漢唐,253,4.81,"86,205",0.13,-0.9462,TW0002404001
2024/07,2454,聯發科,141,9.59,"172,020",0.01,-10.9302,TW0002454006
2024/07,3034,聯詠,331,9.66,"173,113",0.05,-8.8513,TW0003034005
2024/07,3293,鈊象,246,10.25,"183,762",0.09,12.7131,TW0003293007
2024/07,6121,新普,273,5.48,"98,280",0.15,-13.2791,TW0006121007
2024/07,6139,亞翔,240,3.11,"55,680",0.1,-3.5344,TW0006139009
2024/07,6278,台表科,392,2.69,"48,216",0.13,6.4272,TW0006278005
2024/07,8454,富邦媒,127,2.96,"53,086",0.05,0.8014,TW0008454000
2024/07,M1400,紡織纖維,,7.9,"141,699",,-0.0496,
