0057 富邦摩台--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/10,3711,日月光投控,14,1.05,"2,259",0,3.9735,TW0003711008
2024/10,M2300,電子工業,,66.14,"142,934",,5.4933,
2024/10,M2800,金融業(合計),,3.98,"8,606",,-0.1234,
2024/10,MTSE,國內上市,,70.12,"151,541",,2.6812,
2024/10,TT99,基金總規模,,,"216,102",,,
2024/09,1101,台泥,30,0.49,"1,009",0,2.5797,TW0001101004
2024/09,1102,亞泥,10,0.23,474,0,5.8758,TW0001102002
2024/09,1216,統一,21,0.89,"1,833",0,5.5689,TW0001216000
2024/09,1301,台塑,17,0.43,886,0,3.6822,TW0001301000
2024/09,1303,南亞,22,0.5,"1,030",0,1.5451,TW0001303006
2024/09,1326,台化,15,0.32,659,0,-0.799,TW0001326007
2024/09,1402,遠東新,13,0.24,494,0,5.9311,TW0001402006
2024/09,1476,儒鴻,1,0.21,432,0,1.679,TW0001476000
2024/09,1519,華城,1,0.17,350,0,-5.6973,TW0001519007
2024/09,1590,亞德客-KY,1,0.27,556,0,7.7705,KYG014081064
2024/09,1605,華新,12,0.21,432,0,-0.4269,TW0001605004
2024/09,2002,中鋼,52,0.58,"1,194",0,4.0449,TW0002002003
2024/09,2105,正新,8,0.19,391,0,4.3302,TW0002105004
2024/09,2207,和泰車,1,0.46,947,0,7.4244,TW0002207008
2024/09,2301,光寶科,9,0.44,906,0,-7.0094,TW0002301009
2024/09,2303,聯電,49,1.29,"2,657",0,-3.0634,TW0002303005
2024/09,2308,台達電,8,1.57,"3,233",0,-4.7561,TW0002308004
2024/09,2317,鴻海,55,4.98,"10,256",0,1.626,TW0002317005
2024/09,2324,仁寶,19,0.3,618,0,0.3015,TW0002324001
2024/09,2327,國巨,2,0.53,"1,091",0,-5.175,TW0002327004
2024/09,2330,台積電,108,50.18,"103,338",0,1.8084,TW0002330008
2024/09,2344,華邦電,14,0.15,309,0,-11.2266,TW0002344009
2024/09,2345,智邦,2,0.57,"1,174",0,4.7245,TW0002345006
2024/09,2347,聯強,5,0.19,391,0,0.5549,TW0002347002
2024/09,2353,宏碁,13,0.25,515,0,-6.7427,TW0002353000
2024/09,2356,英業達,12,0.25,515,0,-5.4824,TW0002356003
2024/09,2357,華碩,3,0.83,"1,709",0,2.9796,TW0002357001
2024/09,2376,技嘉,2,0.28,577,0,-0.9578,TW0002376001
2024/09,2377,微星,3,0.26,535,0,-5.1772,TW0002377009
2024/09,2379,瑞昱,2,0.49,"1,009",0,-9.1693,TW0002379005
2024/09,2382,廣達,12,1.51,"3,110",0,-1.4923,TW0002382009
2024/09,2395,研華,2,0.32,659,0,-7.8797,TW0002395001
2024/09,2408,南亞科,5,0.12,247,0,-10.1519,TW0002408002
2024/09,2409,友達,29,0.24,494,0,3.6475,TW0002409000
2024/09,2412,中華電,17,1.01,"2,080",0,1.2098,TW0002412004
2024/09,2454,聯發科,7,3.77,"7,764",0,-5.2418,TW0002454006
2024/09,2474,可成,3,0.3,618,0,0.2119,TW0002474004
2024/09,2603,長榮,5,0.44,906,0,6.9149,TW0002603008
2024/09,2609,陽明,7,0.25,515,0,6.9769,TW0002609005
2024/09,2610,華航,12,0.13,268,0,4.3689,TW0002610003
2024/09,2615,萬海,3,0.14,288,0,18.2148,TW0002615002
2024/09,2618,長榮航,12,0.21,432,0,6.0819,TW0002618006
2024/09,2633,台灣高鐵,8,0.12,247,0,-1.0037,TW0002633005
2024/09,2801,彰銀,26,0.23,474,0,1.4163,TW0002801008
2024/09,2834,臺企銀,30,0.23,474,0,0.9493,TW0002834009
2024/09,2880,華南金,39,0.49,"1,009",0,0.7843,TW0002880002
2024/09,2881,富邦金,36,1.58,"3,254",0,3.2861,TW0002881000
2024/09,2882,國泰金,42,1.35,"2,780",0,4.7244,TW0002882008
2024/09,2883,凱基金,70,0.56,"1,153",0,2.4846,TW0002883006
2024/09,2884,玉山金,63,0.86,"1,771",0,-0.532,TW0002884004
2024/09,2885,元大金,45,0.7,"1,442",0,-0.627,TW0002885001
2024/09,2886,兆豐金,52,0.99,"2,039",0,0.8987,TW0002886009
2024/09,2887,台新金,51,0.46,947,0,-0.5406,TW0002887007
2024/09,2888,新光金,62,0.36,741,0,-6.5891,TW0002888005
2024/09,2890,永豐金,48,0.56,"1,153",0,1.0419,TW0002890001
2024/09,2891,中信金,69,1.15,"2,368",0,5.3599,TW0002891009
2024/09,2892,第一金,49,0.65,"1,339",0,0.5507,TW0002892007
2024/09,2912,統一超,3,0.36,741,0,4.796,TW0002912003
2024/09,3008,大立光,0,0.54,"1,112",0,-18.5899,TW0003008009
2024/09,3017,奇鋐,1,0.4,824,0,-2.6405,TW0003017000
2024/09,3034,聯詠,3,0.63,"1,297",0,-4.0741,TW0003034005
2024/09,3037,欣興,6,0.42,865,0,-11.9266,TW0003037008
2024/09,3045,台灣大,8,0.44,906,0,2.6784,TW0003045001
2024/09,3231,緯創,12,0.59,"1,215",0,-0.4925,TW0003231007
2024/09,3443,創意,0,0.21,432,0,-1.3451,TW0003443008
2024/09,3481,群創,33,0.26,535,0,2.2151,TW0003481008
2024/09,3529,力旺,0,0.36,741,0,-0.1899,TW0003529004
2024/09,3661,世芯-KY,0,0.32,659,0,-24.7858,KYG022421088
2024/09,3702,大聯大,7,0.25,515,0,-7.6354,TW0003702007
2024/09,3711,日月光投控,14,1.06,"2,183",0,-1.6285,TW0003711008
2024/09,4904,遠傳,8,0.34,700,0,0.221,TW0004904008
2024/09,4938,和碩,9,0.44,906,0,0.4877,TW0004938006
2024/09,4958,臻鼎-KY,3,0.16,329,0,-16.2361,KYG989221000
2024/09,5347,世界,4,0.2,412,0,-15.8537,TW0005347009
2024/09,5871,中租-KY,7,0.52,"1,071",0,12.5522,KYG202881093
2024/09,5876,上海商銀,17,0.32,659,0,-4.0992,TW0005876007
2024/09,5880,合庫金,47,0.59,"1,215",0,0,TW0005880009
2024/09,6409,旭隼,0,0.28,577,0,1.5037,TW0006409006
2024/09,6415,矽力*-KY,1,0.32,659,0,-0.7423,KYG8190F1028
