00728 第一金工業30--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/03,2049,上銀,120,1.71,"33,017",0.03,14.7916,TW0002049004
2024/03,2059,川湖,32,2.04,"39,388",0.03,-7.7494,TW0002059003
2024/03,2108,南帝,152,0.26,"5,020",0.03,-3.5487,TW0002108008
2024/03,2330,台積電,748,30.18,"582,715",0,13.4159,TW0002330008
2024/03,2360,致茂,159,2.1,"40,547",0.04,9.4423,TW0002360005
2024/03,2395,研華,162,3.4,"65,647",0.02,3.5895,TW0002395001
2024/03,2408,南亞科,473,1.66,"32,051",0.02,0.5945,TW0002408002
2024/03,2441,超豐,150,0.48,"9,268",0.03,3.1771,TW0002441003
2024/03,2454,聯發科,326,20.15,"389,056",0.02,4.8246,TW0002454006
2024/03,2458,義隆,118,0.96,"18,536",0.04,-3.6228,TW0002458007
2024/03,2474,可成,260,2.95,"56,959",0.04,11.1676,TW0002474004
2024/03,3008,大立光,27,3.44,"66,420",0.02,-4.041,TW0003008009
2024/03,3034,聯詠,123,3.85,"74,336",0.02,0.4991,TW0003034005
2024/03,3042,晶技,128,0.75,"14,481",0.04,13.2266,TW0003042008
2024/03,3532,台勝科,48,0.41,"7,916",0.01,6.3899,TW0003532008
2024/03,3533,嘉澤,33,2.38,"45,953",0.03,36.5853,TW0003533006
2024/03,3653,健策,40,1.93,"37,264",0.03,0.2177,TW0003653002
2024/03,4961,天鈺,48,0.67,"12,936",0.04,10.9734,TW0004961008
2024/03,5269,祥碩,15,1.8,"34,754",0.02,1.6985,TW0005269005
2024/03,6271,同欣電,81,0.61,"11,778",0.04,-3.9605,TW0006271000
2024/03,6415,矽力*-KY,108,1.83,"35,334",0.03,-20.8715,KYG8190F1028
2024/03,6491,晶碩,19,0.45,"8,689",0.02,13.6421,TW0006491004
2024/03,6515,穎崴,12,0.45,"8,689",0.03,-6.2579,TW0006515000
2024/03,8016,矽創,49,0.74,"14,288",0.04,0.5174,TW0008016007
2024/03,M1200,食品工業,,1.53,"29,541",,1.8505,
2024/03,M1300,塑膠工業,,7.52,"145,196",,-4.6368,
2024/03,M1400,紡織纖維,,2.12,"40,933",,0.526,
2024/03,M1500,電機機械,,1.71,"33,017",,11.8483,
2024/03,M1700,化學生技醫療,,1.91,"36,878",,-0.2184,
2024/03,M2100,橡膠工業,,0.26,"5,020",,3.7404,
2024/03,M2300,電子工業,,82.78,"1,598,316",,9.2822,
2024/03,MTSE,國內上市,,97.83,"1,888,901",,6.9999,
2024/03,TT99,基金總規模,,,"1,930,800",,,
2024/02,1301,台塑,"1,352",4.48,"96,938",0.02,-0.5549,TW0001301000
2024/02,1303,南亞,"1,401",3.86,"83,640",0.02,-1.9704,TW0001303006
2024/02,2059,川湖,37,2.33,"50,392",0.04,30.2887,TW0002059003
2024/02,2330,台積電,884,28.16,"609,960",0,9.8725,TW0002330008
2024/02,2395,研華,191,3.45,"74,640",0.02,15.5554,TW0002395001
2024/02,2454,聯發科,385,20.26,"438,758",0.02,18.0125,TW0002454006
2024/02,2474,可成,308,2.8,"60,676",0.05,1.2854,TW0002474004
2024/02,3008,大立光,32,3.84,"83,165",0.02,4.0162,TW0003008009
2024/02,3034,聯詠,145,4.02,"87,145",0.02,17.6126,TW0003034005
2024/02,6415,矽力*-KY,128,2.46,"53,259",0.03,8.1712,KYG8190F1028
2024/02,M1300,塑膠工業,,8.34,"180,578",,-0.668,
2024/02,M2300,電子工業,,67.31,"1,457,995",,7.261,
2024/02,MTSE,國內上市,,75.64,"1,638,573",,6.0213,
2024/02,TT99,基金總規模,,,"2,166,158",,,
2024/01,1301,台塑,"1,472",4.95,"106,131",0.02,-8.9647,TW0001301000
2024/01,1303,南亞,"1,525",4.33,"92,873",0.02,-8.4212,TW0001303006
2024/01,1476,儒鴻,95,2.42,"51,965",0.03,-2.6691,TW0001476000
2024/01,2330,台積電,963,28.2,"604,764",0,5.9022,TW0002330008
2024/01,2395,研華,208,3.28,"70,330",0.02,-9.2742,TW0002395001
2024/01,2454,聯發科,419,18.86,"404,377",0.03,-2.3047,TW0002454006
2024/01,2474,可成,335,3.04,"65,158",0.05,0.2577,TW0002474004
2024/01,3008,大立光,35,4.06,"87,050",0.03,-13.2404,TW0003008009
2024/01,3034,聯詠,158,3.77,"80,738",0.03,-1.1606,TW0003034005
2024/01,6415,矽力*-KY,139,2.49,"53,477",0.04,-22.9,KYG8190F1028
2024/01,M1300,塑膠工業,,9.28,"199,004",,-8.2167,
2024/01,M1400,紡織纖維,,2.42,"51,965",,-1.9913,
2024/01,M2300,電子工業,,63.7,"1,365,894",,1.6066,
2024/01,MTSE,國內上市,,75.41,"1,616,862",,-0.2299,
2024/01,TT99,基金總規模,,,"2,144,191",,,
2023/12,1229,聯華,584,1.69,"38,967",0.04,-2.4855,TW0001229003
2023/12,1301,台塑,"1,537",5.28,"121,743",0.02,-1.9801,TW0001301000
2023/12,1303,南亞,"1,591",4.59,"105,834",0.02,-2.3496,TW0001303006
2023/12,1476,儒鴻,99,2.41,"55,568",0.04,-5.2276,TW0001476000
2023/12,1707,葡萄王,71,0.48,"11,068",0.05,1.6287,TW0001707008
2023/12,1722,台肥,420,1.23,"28,361",0.04,6.1223,TW0001722007
