00850 元大臺灣ESG永續--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/11,2382,廣達,"1,510",2.34,"439,410",0.04,-4.1186,TW0002382009
2024/11,2454,聯發科,842,5.63,"1,056,710",0.05,-2.7132,TW0002454006
2024/11,2881,富邦金,"4,624",2.17,"406,903",0.03,-3.0837,TW0002881000
2024/11,2882,國泰金,"5,235",1.83,"343,950",0.04,-4.6443,TW0002882008
2024/11,2891,中信金,"9,312",1.85,"348,269",0.05,4.1783,TW0002891009
2024/11,3711,日月光投控,"1,919",1.55,"290,729",0.04,-3.503,TW0003711008
2024/11,M2300,電子工業,,52.28,"9,816,721",,-2.7378,
2024/11,M2800,金融業(合計),,5.85,"1,099,121",,-0.3813,
2024/11,MTSE,國內上市,,58.13,"10,915,842",,-2.4448,
2024/11,TT99,基金總規模,,,"18,777,804",,,
2024/10,2303,聯電,"6,654",1.67,"320,390",0.05,-10.5018,TW0002303005
2024/10,2308,台達電,"1,223",2.57,"494,092",0.05,6.1761,TW0002308004
2024/10,2317,鴻海,"6,757",7.45,"1,429,106",0.05,12.7999,TW0002317005
2024/10,2330,台積電,"5,980",32.1,"6,159,400",0.02,7.628,TW0002330008
2024/10,2382,廣達,"1,503",2.38,"456,161",0.04,14.962,TW0002382009
2024/10,2454,聯發科,839,5.64,"1,082,310",0.05,9.7872,TW0002454006
2024/10,2881,富邦金,"4,603",2.18,"417,943",0.03,0.4426,TW0002881000
2024/10,2882,國泰金,"5,212",1.87,"359,118",0.04,3.6089,TW0002882008
2024/10,2891,中信金,"9,271",1.73,"332,829",0.05,4.3603,TW0002891009
2024/10,3711,日月光投控,"1,911",1.56,"300,027",0.04,3.9735,TW0003711008
2024/10,M2300,電子工業,,53.37,"10,241,485",,5.4933,
2024/10,M2800,金融業(合計),,5.78,"1,109,889",,-0.1234,
2024/10,MTSE,國內上市,,59.16,"11,351,374",,2.6812,
2024/10,TT99,基金總規模,,,"19,188,079",,,
2024/09,1101,台泥,"3,999",0.73,"135,152",0.05,2.5797,TW0001101004
2024/09,1102,亞泥,"1,590",0.41,"75,907",0.04,5.8758,TW0001102002
2024/09,1216,統一,"2,718",1.28,"236,978",0.05,5.5689,TW0001216000
2024/09,1301,台塑,"2,284",0.66,"122,192",0.04,3.6822,TW0001301000
2024/09,1303,南亞,"3,139",0.78,"144,409",0.04,1.5451,TW0001303006
2024/09,1326,台化,"1,917",0.45,"83,313",0.03,-0.799,TW0001326007
2024/09,1402,遠東新,"1,639",0.34,"62,947",0.03,5.9311,TW0001402006
2024/09,1434,福懋,619,0.07,"12,960",0.04,-2.1026,TW0001434009
2024/09,1476,儒鴻,112,0.33,"61,096",0.04,1.679,TW0001476000
2024/09,1504,東元,759,0.2,"37,028",0.04,-0.5098,TW0001504009
2024/09,1590,亞德客-KY,77,0.38,"70,353",0.04,7.7705,KYG014081064
