0053 元大電子--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/12,4942,嘉彰,6,0.04,228,0,0.3641,TW0004942008
2024/12,4958,臻鼎-KY,10,0.22,"1,255",0,4.8036,KYG989221000
2024/12,4961,天鈺,1,0.06,342,0,-3.1249,TW0004961008
2024/12,4968,立積,1,0.05,285,0,0.9481,TW0004968003
2024/12,4994,傳奇,2,0.03,171,0,-5.0693,TW0004994009
2024/12,5234,達興材料,2,0.07,399,0,-7.0904,TW0005234009
2024/12,5269,祥碩,1,0.19,"1,084",0,22.9102,TW0005269005
2024/12,5285,界霖,1,0.01,57,0,-4.9429,TW0005285001
2024/12,5388,中磊,1,0.02,114,0,11.9264,TW0005388003
2024/12,5434,崇越,2,0.11,627,0,-5.2453,TW0005434005
2024/12,5469,瀚宇博,6,0.06,342,0,4.5188,TW0005469001
2024/12,5471,松翰,3,0.02,114,0,-0.4779,TW0005471007
2024/12,6115,鎰勝,1,0.01,57,0,-1.9047,TW0006115009
2024/12,6139,亞翔,1,0.04,228,0,-2.3914,TW0006139009
2024/12,6153,嘉聯益,11,0.03,171,0,-10.4022,TW0006153000
2024/12,6166,凌華,6,0.08,456,0,5.4423,TW0006166002
2024/12,6168,宏齊,5,0.02,114,0,5.3119,TW0006168008
2024/12,6176,瑞儀,5,0.16,913,0,3.1495,TW0006176001
2024/12,6183,關貿,1,0.01,57,0,5.6861,TW0006183007
2024/12,6189,豐藝,1,0.01,57,0,-6.1033,TW0006189004
2024/12,6191,精成科,8,0.08,456,0,4.5452,TW0006191000
2024/12,6196,帆宣,1,0.03,171,0,0.3401,TW0006196009
2024/12,6202,盛群,4,0.03,171,0,-7.2135,TW0006202005
2024/12,6206,飛捷,3,0.05,285,0,6.1819,TW0006206006
2024/12,6213,聯茂,4,0.05,285,0,4.3766,TW0006213002
2024/12,6214,精誠,4,0.11,627,0,12.4514,TW0006214000
2024/12,6230,尼得科超眾,1,0.05,285,0,0.2565,TW0006230006
2024/12,6239,力成,8,0.17,970,0,-0.4082,TW0006239007
2024/12,6257,矽格,7,0.08,456,0,-2.0321,TW0006257009
2024/12,6269,台郡,4,0.05,285,0,-4.1729,TW0006269004
2024/12,6271,同欣電,3,0.07,399,0,7.7519,TW0006271000
2024/12,6277,宏正,1,0.01,57,0,-0.8044,TW0006277007
2024/12,6278,台表科,4,0.07,399,0,5.314,TW0006278005
2024/12,6281,全國電,1,0.01,57,0,-0.7229,TW0006281009
2024/12,6282,康舒,13,0.07,399,0,-8.6103,TW0006282007
2024/12,6285,啟碁,7,0.16,913,0,18.5344,TW0006285000
2024/12,6409,旭隼,0,0.16,913,0,1.0871,TW0006409006
2024/12,6412,群電,5,0.11,627,0,-6.6406,TW0006412000
2024/12,6414,樺漢,1,0.05,285,0,-3.1561,TW0006414006
2024/12,6415,矽力*-KY,4,0.26,"1,483",0,-4.2704,KYG8190F1028
2024/12,6416,瑞祺電通,2,0.04,228,0,-10.2043,TW0006416001
2024/12,6456,GIS-KY,3,0.03,171,0,3.1602,KYG3808R1011
2024/12,6531,愛普*,2,0.09,513,0,4.2832,TW0006531007
2024/12,6579,研揚,3,0.07,399,0,2.4388,TW0006579006
2024/12,6669,緯穎,2,0.98,"5,589",0,35.4005,TW0006669005
2024/12,6706,惠特,1,0.02,114,0,-15.4882,TW0006706005
2024/12,6715,嘉基,1,0.03,171,0,-8.4303,TW0006715006
2024/12,6719,力智,1,0.04,228,0,0.8966,TW0006719008
2024/12,6756,威鋒電子,1,0.02,114,0,-2.6415,TW0006756000
2024/12,6770,力積電,25,0.07,399,0,-6.1946,TW0006770001
2024/12,6781,AES-KY,1,0.2,"1,141",0,29.5452,KYG0097V1086
2024/12,8016,矽創,1,0.05,285,0,2.6571,TW0008016007
2024/12,8021,尖點,5,0.03,171,0,1.3637,TW0008021007
2024/12,8028,昇陽半導體,1,0.03,171,0,5.283,TW0008028002
2024/12,8039,台虹,1,0.01,57,0,-8.0943,TW0008039009
2024/12,8046,南電,7,0.15,855,0,12.0172,TW0008046004
2024/12,8070,長華*,10,0.08,456,0,-5.3249,TW0008070004
2024/12,8081,致新,2,0.08,456,0,6.4303,TW0008081001
2024/12,8110,華東,12,0.03,171,0,-9.1205,TW0008110008
2024/12,8112,至上,1,0.01,57,0,-7.7761,TW0008112004
2024/12,8114,振樺電,1,0.06,342,0,18.3575,TW0008114000
2024/12,8150,南茂,7,0.04,228,0,-2.1841,TW0008150004
2024/12,8163,達方,1,0.01,57,0,-13.4195,TW0008163007
2024/12,8210,勤誠,1,0.05,285,0,-7.7855,TW0008210006
2024/12,8213,志超,5,0.03,171,0,-8.6665,TW0008213000
2024/12,M2300,電子工業,,96.84,"552,310",,5.8726,
2024/12,MTSE,國內上市,,96.84,"552,310",,3.4705,
2024/12,TT99,基金總規模,,,"570,332",,,
2024/11,2303,聯電,146,1.19,"6,376",0,-9.5535,TW0002303005
2024/11,2308,台達電,38,2.71,"14,519",0,-5.6931,TW0002308004
2024/11,2317,鴻海,140,5.11,"27,403",0,-7.5652,TW0002317005
2024/11,2330,台積電,284,52.78,"283,247",0,-3.3009,TW0002330008
2024/11,2345,智邦,7,0.82,"4,403",0,19.0216,TW0002345006
2024/11,2357,華碩,8,0.87,"4,662",0,2.2608,TW0002357001
2024/11,2382,廣達,42,2.27,"12,191",0,-4.1186,TW0002382009
2024/11,2412,中華電,84,1.93,"10,366",0,0.8198,TW0002412004
2024/11,2454,聯發科,20,4.66,"24,995",0,-2.7132,TW0002454006
2024/11,3711,日月光投控,48,1.37,"7,342",0,-3.503,TW0003711008
2024/11,M2300,電子工業,,73.69,"395,503",,-2.7378,
2024/11,MTSE,國內上市,,73.69,"395,503",,-2.4448,
2024/11,TT99,基金總規模,,,"536,693",,,
2024/10,2303,聯電,146,1.25,"7,050",0,-10.5018,TW0002303005
2024/10,2308,台達電,38,2.73,"15,395",0,6.1761,TW0002308004
2024/10,2317,鴻海,140,5.27,"29,646",0,12.7999,TW0002317005
2024/10,2330,台積電,284,52.02,"292,917",0,7.628,TW0002330008
2024/10,2357,華碩,8,0.81,"4,559",0,3.9782,TW0002357001
2024/10,2382,廣達,42,2.26,"12,714",0,14.962,TW0002382009
2024/10,2412,中華電,84,1.83,"10,282",0,-2.7889,TW0002412004
2024/10,2454,聯發科,20,4.56,"25,692",0,9.7872,TW0002454006
2024/10,3045,台灣大,38,0.76,"4,301",0,-1.3045,TW0003045001
2024/10,3711,日月光投控,48,1.35,"7,608",0,3.9735,TW0003711008
2024/10,M2300,電子工業,,72.85,"410,163",,5.4933,
2024/10,MTSE,國內上市,,72.85,"410,163",,2.6812,
2024/10,TT99,基金總規模,,,"563,040",,,
2024/09,1582,信錦,4,0.08,427,0,-6.7264,TW0001582005
2024/09,2059,川湖,1,0.28,"1,494",0,-13.0433,TW0002059003
2024/09,2301,光寶科,28,0.52,"2,774",0,-7.0094,TW0002301009
2024/09,2303,聯電,147,1.48,"7,896",0,-3.0634,TW0002303005
2024/09,2308,台達電,38,2.72,"14,511",0,-4.7561,TW0002308004
2024/09,2313,華通,13,0.17,907,0,-16.7073,TW0002313004
2024/09,2317,鴻海,140,4.93,"26,302",0,1.626,TW0002317005
2024/09,2324,仁寶,50,0.31,"1,654",0,0.3015,TW0002324001
2024/09,2327,國巨,7,0.79,"4,215",0,-5.175,TW0002327004
2024/09,2328,廣宇,8,0.05,267,0,0.5706,TW0002328002
2024/09,2329,華泰,12,0.09,480,0,-4.0526,TW0002329000
2024/09,2330,台積電,284,50.96,"271,872",0,1.8084,TW0002330008
2024/09,2337,旺宏,20,0.1,534,0,-3.2491,TW0002337003
2024/09,2338,光罩,1,0.01,53,0,-7.6138,TW0002338001
2024/09,2340,台亞,6,0.04,213,0,-6.0684,TW0002340007
2024/09,2344,華邦電,47,0.19,"1,014",0,-11.2266,TW0002344009
2024/09,2345,智邦,7,0.67,"3,574",0,4.7245,TW0002345006
2024/09,2347,聯強,20,0.27,"1,440",0,0.5549,TW0002347002
2024/09,2351,順德,2,0.05,267,0,6.5455,TW0002351004
2024/09,2352,佳世達,23,0.16,854,0,4.6024,TW0002352002
2024/09,2353,宏碁,34,0.26,"1,387",0,-6.7427,TW0002353000
2024/09,2354,鴻準,15,0.19,"1,014",0,-2.9241,TW0002354008
2024/09,2355,敬鵬,8,0.06,320,0,-4.971,TW0002355005
2024/09,2356,英業達,37,0.3,"1,601",0,-5.4824,TW0002356003
2024/09,2357,華碩,8,0.82,"4,375",0,2.9796,TW0002357001
2024/09,2360,致茂,5,0.33,"1,761",0,14.3951,TW0002360005
2024/09,2362,藍天,1,0.01,53,0,3.2258,TW0002362001
2024/09,2363,矽統,1,0.01,53,0,2.7495,TW0002363009
2024/09,2367,燿華,2,0.01,53,0,-10.1562,TW0002367000
2024/09,2368,金像電,6,0.22,"1,174",0,-6.1611,TW0002368008
2024/09,2369,菱生,8,0.03,160,0,-7.3171,TW0002369006
2024/09,2373,震旦行,2,0.03,160,0,0,TW0002373008
2024/09,2375,凱美,2,0.03,160,0,-3.7357,TW0002375003
2024/09,2376,技嘉,8,0.38,"2,027",0,-0.9578,TW0002376001
2024/09,2377,微星,9,0.3,"1,601",0,-5.1772,TW0002377009
2024/09,2379,瑞昱,5,0.45,"2,401",0,-9.1693,TW0002379005
2024/09,2382,廣達,42,2.07,"11,043",0,-1.4923,TW0002382009
2024/09,2383,台光電,4,0.3,"1,601",0,-3.8708,TW0002383007
2024/09,2385,群光,8,0.24,"1,280",0,1.2346,TW0002385002
2024/09,2387,精元,4,0.04,213,0,-6.3653,TW0002387008
2024/09,2388,威盛,6,0.15,800,0,-1.5039,TW0002388006
2024/09,2392,正崴,1,0.01,53,0,-10.0699,TW0002392008
2024/09,2393,億光,7,0.1,534,0,-3.7975,TW0002393006
2024/09,2395,研華,9,0.53,"2,828",0,-7.8797,TW0002395001
2024/09,2397,友通,4,0.06,320,0,-6.334,TW0002397007
2024/09,2401,凌陽,8,0.05,267,0,0.7962,TW0002401007
2024/09,2402,毅嘉,13,0.1,534,0,-9.3407,TW0002402005
2024/09,2404,漢唐,2,0.12,640,0,-7.4019,TW0002404001
2024/09,2405,輔信,11,0.04,213,0,-10.7624,TW0002405008
2024/09,2408,南亞科,33,0.29,"1,547",0,-10.1519,TW0002408002
2024/09,2409,友達,81,0.26,"1,387",0,3.6475,TW0002409000
2024/09,2412,中華電,84,1.98,"10,563",0,1.2098,TW0002412004
2024/09,2419,仲琦,2,0.01,53,0,-1.2799,TW0002419009
2024/09,2421,建準,5,0.09,480,0,-3.9501,TW0002421005
2024/09,2426,鼎元,7,0.03,160,0,0.8831,TW0002426004
2024/09,2428,興勤,2,0.07,373,0,1.163,TW0002428000
2024/09,2436,偉詮電,3,0.04,213,0,9.7053,TW0002436003
2024/09,2439,美律,1,0.02,107,0,-4.7619,TW0002439007
2024/09,2441,超豐,5,0.06,320,0,-2.6621,TW0002441003
2024/09,2449,京元電子,11,0.24,"1,280",0,-7.0248,TW0002449006
2024/09,2450,神腦,10,0.07,373,0,-0.5547,TW0002450004
2024/09,2451,創見,5,0.09,480,0,-0.483,TW0002451002
2024/09,2454,聯發科,20,4.39,"23,421",0,-5.2418,TW0002454006
2024/09,2455,全新,3,0.08,427,0,16.9018,TW0002455003
2024/09,2457,飛宏,1,0.01,53,0,1.9975,TW0002457009
2024/09,2458,義隆,3,0.08,427,0,-0.3309,TW0002458007
2024/09,2459,敦吉,3,0.04,213,0,-1.2448,TW0002459005
2024/09,2464,盟立,6,0.09,480,0,-0.828,TW0002464005
2024/09,2467,志聖,1,0.04,213,0,-11.6668,TW0002467008
2024/09,2472,立隆電,3,0.04,213,0,-6.5838,TW0002472008
2024/09,2474,可成,8,0.35,"1,867",0,0.2119,TW0002474004
2024/09,2476,鉅祥,1,0.02,107,0,-15.3488,TW0002476009
2024/09,2478,大毅,3,0.03,160,0,2.1236,TW0002478005
2024/09,2480,敦陽科,1,0.02,107,0,3.75,TW0002480001
2024/09,2481,強茂,5,0.05,267,0,4.4966,TW0002481009
2024/09,2489,瑞軒,15,0.06,320,0,-7.3764,TW0002489002
2024/09,2492,華新科,5,0.11,587,0,-2.2626,TW0002492006
2024/09,2498,宏達電,6,0.05,267,0,6.4044,TW0002498003
2024/09,3003,健和興,3,0.05,267,0,-1.5659,TW0003003000
2024/09,3005,神基,8,0.16,854,0,-1.3275,TW0003005005
2024/09,3006,晶豪科,3,0.04,213,0,-8.4382,TW0003006003
2024/09,3008,大立光,1,0.64,"3,414",0,-18.5899,TW0003008009
2024/09,3010,華立,1,0.02,107,0,-5.5146,TW0003010005
