00733 富邦臺灣中小--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/10,2637,慧洋-KY,"5,166",5.13,"379,184",0.69,-3.8007,KYG9721M1033
2024/10,3013,晟銘電,"1,321",2.9,"214,663",0.64,20.3708,TW0003013009
2024/10,3617,碩天,673,2.82,"208,630",0.71,-2.8214,TW0003617007
2024/10,4763,材料-KY,553,6.36,"470,603",0.56,-4.0586,KYG5138S1057
2024/10,8996,高力,871,3.79,"280,462",0.95,-21.7499,TW0008996000
2024/10,9938,百和,"2,708",2.96,"218,806",0.91,10.6847,TW0009938001
2024/10,M1500,電機機械,,3.79,"280,462",,-4.004,
2024/10,M1700,化學生技醫療,,6.36,"470,603",,-4.5187,
2024/10,M2200,汽車工業,,11.67,"863,370",,-6.2929,
2024/10,M2300,電子工業,,30.89,"2,285,619",,5.4933,
2024/10,M2600,航運業,,5.13,"379,184",,-2.5662,
2024/10,M9900,其他,,2.96,"218,806",,-5.0252,
2024/10,MTSE,國內上市,,60.8,"4,498,045",,2.6812,
2024/10,TT99,基金總規模,,,"7,398,518",,,
2024/09,1503,士電,"2,258",6.69,"499,063",0.43,0.227,TW0001503001
2024/09,1514,亞力,"1,516",2.48,"185,004",0.57,-5.2552,TW0001514008
2024/09,1522,堤維西,"1,241",1.05,"78,328",0.4,-6.101,TW0001522001
2024/09,1597,直得,520,0.68,"50,727",0.58,-6.6986,TW0001597003
2024/09,1609,大亞,"4,944",3.36,"250,651",0.64,-4.159,TW0001609006
2024/09,1611,中電,"2,150",0.5,"37,299",0.67,-2.5283,TW0001611002
2024/09,1786,科妍,407,0.72,"53,711",0.57,-3.2967,TW0001786002
2024/09,1795,美時,981,3.46,"258,110",0.37,-8.3622,TW0001795003
2024/09,1806,冠軍,"2,343",0.38,"28,347",0.6,2.9789,TW0001806008
2024/09,2313,華通,"7,285",6.67,"497,571",0.61,-16.7073,TW0002313004
2024/09,2316,楠梓電,"1,032",0.7,"52,219",0.56,3.5826,TW0002316007
2024/09,2360,致茂,"2,750",13.77,"1,027,220",0.65,14.3951,TW0002360005
2024/09,2427,三商電,713,0.25,"18,650",0.36,-7.1047,TW0002427002
2024/09,2449,京元電子,"7,904",11.92,"889,213",0.65,-7.0248,TW0002449006
2024/09,2455,全新,"1,236",2.75,"205,146",0.67,16.9018,TW0002455003
2024/09,2467,志聖,834,2.37,"176,798",0.53,-11.6668,TW0002467008
2024/09,2476,鉅祥,"1,246",1.52,"113,390",0.59,-15.3488,TW0002476009
2024/09,2482,連宇,363,0.15,"11,190",0.47,-3.443,TW0002482007
2024/09,2855,統一證,"6,631",2.4,"179,036",0.46,2.0797,TW0002855004
2024/09,3010,華立,"1,567",2.7,"201,416",0.6,-5.5146,TW0003010005
2024/09,3029,零壹,997,1.19,"88,772",0.6,-3.7837,TW0003029005
2024/09,3048,益登,"1,258",0.63,"46,997",0.47,-15.1135,TW0003048005
2024/09,3305,昇貿,701,0.67,"49,981",0.52,6.4179,TW0003305009
2024/09,3312,弘憶股,774,0.75,"55,949",0.48,-15.7745,TW0003312005
2024/09,3376,新日興,"1,175",3.12,"232,747",0.6,-12.3894,TW0003376000
2024/09,3406,玉晶光,569,3.71,"276,760",0.51,-13.9824,TW0003406005
2024/09,3501,維熹,584,0.54,"40,283",0.49,-2.8167,TW0003501003
2024/09,3591,艾笛森,792,0.26,"19,396",0.55,-6.4886,TW0003591004
2024/09,3712,永崴投控,"1,271",0.92,"68,631",0.52,-2.3508,TW0003712006
2024/09,4545,銘鈺,151,0.11,"8,206",0.2,-1.8018,TW0004545009
2024/09,4566,時碩工業,430,0.52,"38,791",0.39,-5.6425,TW0004566005
2024/09,4720,德淵,496,0.14,"10,444",0.45,-5.1801,TW0004720008
2024/09,4770,上品,381,1.7,"126,817",0.48,-12.8442,TW0004770003
2024/09,4961,天鈺,845,3.02,"225,287",0.7,-0.3737,TW0004961008
2024/09,4967,十銓,460,0.66,"49,235",0.53,-13.3603,TW0004967005
2024/09,4968,立積,578,1.5,"111,898",0.64,5.1631,TW0004968003
2024/09,5243,乙盛-KY,763,0.66,"49,235",0.45,9.1567,KYG312361051
2024/09,5519,隆大,"1,034",0.54,"40,283",0.47,-18.1722,TW0005519003
2024/09,6197,佳必琪,539,1.17,"87,280",0.44,-11.7166,TW0006197007
2024/09,6216,居易,474,0.3,"22,380",0.5,10.1399,TW0006216005
2024/09,6449,鈺邦,335,0.72,"53,711",0.38,-3.0211,TW0006449002
2024/09,6605,帝寶,"1,060",3.76,"280,490",0.64,6.6533,TW0006605009
2024/09,6689,伊雲谷,339,0.45,"33,569",0.5,-1.8812,TW0006689003
2024/09,6715,嘉基,226,0.52,"38,791",0.34,4.2425,TW0006715006
2024/09,6789,采鈺,720,2.8,"208,875",0.23,-6.1488,TW0006789001
2024/09,8028,昇陽半導體,"1,052",1.77,"132,039",0.61,-4.1986,TW0008028002
2024/09,8103,瀚荃,482,0.39,"29,093",0.53,-10.5185,TW0008103003
2024/09,8105,凌巨,"1,492",0.34,"25,363",0.34,-14.2931,TW0008105008
2024/09,8374,羅昇,337,0.63,"46,997",0.3,1.0871,TW0008374000
2024/09,8478,東哥遊艇,143,0.56,"41,775",0.15,-5.8065,TW0008478009
2024/09,M1500,電機機械,,11,"820,582",,1.5811,
2024/09,M1600,電器電纜,,3.86,"287,950",,-1.3796,
2024/09,M1700,化學生技醫療,,6.02,"449,082",,-1.1755,
2024/09,M1800,玻璃陶瓷,,0.38,"28,347",,11.144,
2024/09,M2200,汽車工業,,4.81,"358,818",,5.3341,
2024/09,M2300,電子工業,,68.55,"5,113,719",,-0.7938,
2024/09,M2500,建材營造,,0.54,"40,283",,-11.234,
2024/09,M2800,金融業(合計),,2.4,"179,036",,1.4469,
2024/09,M3600,數位雲端,,0.45,"33,569",,0.9829,
2024/09,M3700,運動休閒,,0.56,"41,775",,2.7133,
2024/09,MTSE,國內上市,,98.57,"7,353,163",,-0.1954,
2024/09,TT99,基金總規模,,,"7,459,838",,,
2024/08,1503,士電,"2,222",6.43,"489,951",0.43,-8.316,TW0001503001
2024/08,1609,大亞,"4,868",3.38,"257,499",0.63,4.6465,TW0001609006
2024/08,1795,美時,965,3.64,"276,955",0.36,10.4901,TW0001795003
2024/08,2313,華通,"7,165",7.72,"587,530",0.6,5.5339,TW0002313004
2024/08,2360,致茂,"2,706",11.6,"883,509",0.64,8.4718,TW0002360005
2024/08,2449,京元電子,"7,778",12.36,"941,138",0.64,15.238,TW0002449006
2024/08,3376,新日興,"1,155",3.43,"261,030",0.59,7.1092,TW0003376000
2024/08,3406,玉晶光,560,4.16,"316,400",0.5,7.8246,TW0003406005
2024/08,4961,天鈺,831,2.92,"222,293",0.69,2.4905,TW0004961008
2024/08,6605,帝寶,"1,043",3.4,"258,664",0.63,-7.1161,TW0006605009
2024/08,M1500,電機機械,,6.43,"489,951",,0.9134,
2024/08,M1600,電器電纜,,3.38,"257,499",,1.0142,
2024/08,M1700,化學生技醫療,,3.64,"276,955",,0.7285,
2024/08,M2200,汽車工業,,3.4,"258,664",,-1.6223,
2024/08,M2300,電子工業,,42.18,"3,211,900",,1.1137,
2024/08,MTSE,國內上市,,59.03,"4,494,968",,0.3097,
2024/08,TT99,基金總規模,,,"7,614,323",,,
2024/07,1503,士電,"2,114",7.18,"508,417",0.41,-17.9956,TW0001503001
2024/07,1609,大亞,"4,411",3.38,"239,076",0.6,-2.8675,TW0001609006
2024/07,1795,美時,918,3.44,"243,270",0.35,-14.3779,TW0001795003
2024/07,2313,華通,"6,817",7.48,"529,681",0.57,-4.5453,TW0002313004
2024/07,2360,致茂,"2,574",10.94,"774,774",0.61,-5.3458,TW0002360005
2024/07,2449,京元電子,"7,401",10.97,"777,105",0.61,-9.576,TW0002449006
2024/07,3376,新日興,"1,099",3.27,"231,889",0.56,-11.7231,TW0003376000
2024/07,3406,玉晶光,532,3.94,"278,768",0.47,-19.2358,TW0003406005
2024/07,6605,帝寶,993,3.74,"265,131",0.6,14.8898,TW0006605009
2024/07,6789,采鈺,675,3.12,"221,063",0.21,-5.6158,TW0006789001
2024/07,M1500,電機機械,,7.18,"508,417",,-11.1838,
2024/07,M1600,電器電纜,,3.38,"239,076",,-4.5222,
2024/07,M1700,化學生技醫療,,3.44,"243,270",,-1.4297,
2024/07,M2200,汽車工業,,3.74,"265,131",,-2.8519,
2024/07,M2300,電子工業,,39.73,"2,813,279",,-5.3369,
2024/07,MTSE,國內上市,,57.46,"4,069,174",,-3.6162,
2024/07,TT99,基金總規模,,,"7,081,190",,,
2024/06,1319,東陽,"1,931",2.47,"208,497",0.33,-0.7318,TW0001319002
2024/06,1455,集盛,"1,738",0.28,"23,635",0.33,-4.2253,TW0001455004
2024/06,1503,士電,"1,395",4.9,"413,617",0.27,27.5267,TW0001503001
2024/06,1504,東元,"6,027",3.82,"322,452",0.28,-0.9187,TW0001504009
2024/06,1582,信錦,453,0.58,"48,959",0.32,-1.3698,TW0001582005
2024/06,1615,大山,253,0.21,"17,726",0.15,-0.99,TW0001615003
2024/06,1616,億泰,597,0.17,"14,350",0.31,2.1231,TW0001616001
2024/06,1725,元禎,462,0.25,"21,103",0.25,-7.6845,TW0001725000
2024/06,1773,勝一,568,1.01,"85,256",0.23,-7.5752,TW0001773000
2024/06,1808,潤隆,"1,846",2.46,"207,652",0.41,5.1402,TW0001808004
2024/06,2049,上銀,"1,351",3.41,"287,843",0.38,-4.2696,TW0002049004
2024/06,2316,楠梓電,663,0.44,"37,141",0.36,25.2797,TW0002316007
2024/06,2323,中環,"4,337",0.65,"54,868",0.4,-2.3167,TW0002323003
2024/06,2348,海悅,171,0.47,"39,673",0.15,-4.5361,TW0002348000
2024/06,2354,鴻準,"6,358",5.37,"453,290",0.45,-2.4624,TW0002354008
2024/06,2385,群光,"2,829",5.73,"483,678",0.37,-4.2244,TW0002385002
2024/06,2404,漢唐,770,3.34,"281,935",0.4,0.1368,TW0002404001
2024/06,2464,盟立,761,0.62,"52,335",0.39,0.4382,TW0002464005
2024/06,2486,一詮,819,1.31,"110,579",0.35,41.3612,TW0002486008
2024/06,2515,中工,"6,103",1.07,"90,320",0.4,-9.4801,TW0002515004
2024/06,2539,櫻花建,"1,398",1.25,"105,514",0.16,1.4784,TW0002539004
2024/06,2548,華固,"1,163",1.88,"158,694",0.38,-0.7335,TW0002548005
2024/06,2630,亞航,391,0.18,"15,194",0.19,-2.7501,TW0002630001
2024/06,2809,京城銀,"4,338",3.13,"264,208",0.39,6.3642,TW0002809001
2024/06,2834,臺企銀,"28,014",6.04,"509,846",0.34,7.6922,TW0002834009
2024/06,2845,遠東銀,"16,984",3.34,"281,935",0.42,5.3967,TW0002845005
2024/06,2851,中再保,"2,086",0.64,"54,023",0.26,-1.164,TW0002851003
2024/06,2855,統一證,"4,156",1.45,"122,397",0.29,9.8879,TW0002855004
2024/06,2903,遠百,"5,288",2.13,"179,797",0.37,7.4248,TW0002903002
2024/06,3004,豐達科,130,0.16,"13,506",0.24,-0.957,TW0003004008
2024/06,3016,嘉晶,461,0.35,"29,544",0.16,2.8894,TW0003016002
2024/06,3030,德律,792,1.61,"135,903",0.34,1.2742,TW0003030003
2024/06,3413,京鼎,372,1.36,"114,800",0.36,8.6034,TW0003413001
2024/06,3533,嘉澤,425,8.21,"693,019",0.38,1.5576,TW0003533006
2024/06,3617,碩天,293,1.02,"86,100",0.32,6.9092,TW0003617007
2024/06,3703,欣陸,"2,142",0.93,"78,503",0.26,5.3161,TW0003703005
2024/06,3706,神達,"4,497",2.36,"199,211",0.37,-6.7369,TW0003706008
2024/06,4306,炎洲,"2,306",0.56,"47,270",0.34,2.5001,TW0004306006
2024/06,4915,致伸,"2,016",2.25,"189,926",0.44,-2.8223,TW0004915004
2024/06,4994,傳奇,126,0.19,"16,038",0.19,1.5025,TW0004994009
2024/06,5225,東科-KY,186,0.25,"21,103",0.25,-4.2195,KYG291021031
2024/06,5534,長虹,979,1.27,"107,203",0.34,-9.8765,TW0005534002
2024/06,6177,達麗,"1,737",1.22,"102,982",0.43,-2.7869,TW0006177009
2024/06,6239,力成,"3,170",7.06,"595,946",0.42,5.618,TW0006239007
2024/06,6278,台表科,"1,154",1.64,"138,435",0.39,5.2633,TW0006278005
2024/06,6491,晶碩,213,1.21,"102,138",0.27,3.4965,TW0006491004
2024/06,6753,龍德造船,240,0.47,"39,673",0.22,44.7368,TW0006753007
2024/06,8996,高力,373,2.13,"179,797",0.41,-3.6,TW0008996000
2024/06,9902,台火,358,0.07,"5,909",0.37,-4.6244,TW0009902007
2024/06,9904,寶成,"12,300",5.1,"430,499",0.42,-3.609,TW0009904003
2024/06,M1300,塑膠工業,,0.56,"47,270",,-7.3895,
2024/06,M1400,紡織纖維,,0.28,"23,635",,3.8768,
2024/06,M1500,電機機械,,14.26,"1,203,709",,9.3718,
2024/06,M1600,電器電纜,,0.38,"32,076",,0.7208,
2024/06,M1700,化學生技醫療,,2.47,"208,497",,6.7613,
2024/06,M2000,鋼鐵工業,,0.16,"13,506",,-1.8163,
2024/06,M2200,汽車工業,,2.47,"208,497",,-0.4413,
2024/06,M2300,電子工業,,44.34,"3,742,808",,12.1206,
2024/06,M2500,建材營造,,10.08,"850,868",,-1.0582,
2024/06,M2600,航運業,,0.65,"54,868",,0.8959,
2024/06,M2800,金融業(合計),,14.6,"1,232,409",,4.3641,
2024/06,M2900,貿易百貨,,2.13,"179,797",,0.9907,
2024/06,M3700,運動休閒,,5.1,"430,499",,-2.3639,
2024/06,M9900,其他,,0.54,"45,582",,1.3954,
2024/06,MTSE,國內上市,,98.02,"8,274,020",,8.7752,
2024/06,TT99,基金總規模,,,"8,441,155",,,
2024/05,1503,士電,"1,437",3.93,"334,103",0.28,-20.3767,TW0001503001
2024/05,1504,東元,"6,202",4.09,"348,552",0.29,1.079,TW0001504009
2024/05,2049,上銀,"1,390",3.63,"309,275",0.39,-3.888,TW0002049004
2024/05,2354,鴻準,"6,549",5.62,"478,732",0.46,18.669,TW0002354008
2024/05,2385,群光,"2,915",6.39,"543,648",0.38,-7.9012,TW0002385002
2024/05,2404,漢唐,793,3.41,"289,842",0.42,-7.4683,TW0002404001
2024/05,2834,臺企銀,"28,840",5.73,"487,396",0.35,-0.2951,TW0002834009
2024/05,3533,嘉澤,437,8.24,"701,385",0.39,11.4582,TW0003533006
2024/05,6239,力成,"3,266",6.83,"581,348",0.43,2.0055,TW0006239007
2024/05,9904,寶成,"12,679",5.58,"474,829",0.43,3.596,TW0009904003
2024/05,M1500,電機機械,,11.65,"991,930",,-8.5908,
2024/05,M2300,電子工業,,30.49,"2,594,954",,4.9547,
2024/05,M2800,金融業(合計),,5.73,"487,396",,3.7046,
2024/05,M3700,運動休閒,,5.58,"474,829",,-0.0001,
2024/05,MTSE,國內上市,,53.45,"4,549,108",,3.8128,
2024/05,TT99,基金總規模,,,"8,511,748",,,
2024/04,1503,士電,"1,333",4.97,"389,236",0.26,0.0001,TW0001503001
2024/04,1504,東元,"5,751",4.09,"319,756",0.27,-4.3029,TW0001504009
2024/04,2049,上銀,"1,289",3.81,"298,404",0.36,-15.9711,TW0002049004
2024/04,2354,鴻準,"6,073",4.78,"374,097",0.43,-2.2223,TW0002354008
2024/04,2385,群光,"2,703",6.99,"547,358",0.36,-8.7837,TW0002385002
2024/04,2404,漢唐,736,3.72,"290,720",0.39,0.5089,TW0002404001
2024/04,2834,臺企銀,"26,744",5.79,"453,311",0.33,4.9538,TW0002834009
2024/04,3533,嘉澤,406,7.47,"584,640",0.36,2.8571,TW0003533006
2024/04,6239,力成,"3,029",6.75,"528,561",0.4,-12.9676,TW0006239007
2024/04,9904,寶成,"11,757",5.43,"425,016",0.4,0.0002,TW0009904003
2024/04,M1500,電機機械,,12.87,"1,007,395",,5.4342,
2024/04,M2300,電子工業,,29.72,"2,325,375",,-0.9679,
2024/04,M2800,金融業(合計),,5.79,"453,311",,1.279,
2024/04,M3700,運動休閒,,5.43,"425,016",,3.3731,
2024/04,MTSE,國內上市,,53.82,"4,211,096",,0.5034,
2024/04,TT99,基金總規模,,,"7,825,106",,,
2024/03,1608,華榮,259,0.2,"7,725",0.04,31.2084,TW0001608008
2024/03,1612,宏泰,300,0.24,"9,270",0.09,15.4851,TW0001612000
2024/03,1733,五鼎,149,0.13,"5,021",0.15,0.7461,TW0001733004
2024/03,1806,冠軍,554,0.15,"5,794",0.14,-16.3999,TW0001806008
2024/03,2010,春源,752,0.37,"14,292",0.12,8.2621,TW0002010006
2024/03,2324,仁寶,"6,946",6.51,"251,460",0.16,2.4656,TW0002324001
2024/03,2352,佳世達,"2,794",3.23,"124,764",0.14,-3.2502,TW0002352002
2024/03,2353,宏碁,"4,911",5.95,"229,829",0.16,3.6544,TW0002353000
2024/03,2356,英業達,"5,221",8.07,"311,718",0.15,8.5453,TW0002356003
2024/03,2362,藍天,855,0.91,"35,150",0.14,2.494,TW0002362001
2024/03,2365,昆盈,354,0.19,"7,339",0.16,-14.0788,TW0002365004
2024/03,2376,技嘉,839,6.86,"264,979",0.13,-8.4058,TW0002376001
2024/03,2377,微星,"1,158",5.08,"196,224",0.14,-11.2566,TW0002377009
2024/03,2385,群光,"1,068",6.14,"237,168",0.14,18.4001,TW0002385002
2024/03,2393,億光,692,0.96,"37,082",0.16,7.2003,TW0002393006
2024/03,2421,建準,401,1.36,"52,532",0.15,3.1498,TW0002421005
2024/03,2425,承啟,123,0.14,"5,408",0.13,-10.246,TW0002425006
2024/03,2428,興勤,136,0.59,"22,790",0.11,-1.7649,TW0002428000
2024/03,2458,義隆,458,1.86,"71,846",0.15,-3.6228,TW0002458007
2024/03,2501,國建,"1,098",0.61,"23,562",0.09,15.946,TW0002501004
2024/03,2607,榮運,"1,097",0.89,"34,378",0.1,-6.1378,TW0002607009
2024/03,3017,奇鋐,552,7.8,"301,288",0.14,2.6318,TW0003017000
2024/03,3296,勝德,132,0.08,"3,090",0.14,-1.8906,TW0003296000
2024/03,3338,泰碩,125,0.21,"8,112",0.14,-2.7068,TW0003338000
2024/03,3346,麗清,187,0.23,"8,884",0.16,-7.3929,TW0003346003
2024/03,3515,華擎,102,0.67,"25,880",0.08,0.1973,TW0003515003
2024/03,3533,嘉澤,160,5.8,"224,035",0.14,36.5853,TW0003533006
2024/03,3607,谷崧,180,0.08,"3,090",0.15,-17.7459,TW0003607008
2024/03,3653,健策,176,4.2,"162,232",0.13,0.2177,TW0003653002
