00713 元大台灣高息低波--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,4766,南寶,"3,525",1.04,"1,069,870",2.92,2.5338,TW0004766001
2024/09,4904,遠傳,"69,186",6.1,"6,275,200",1.92,0.221,TW0004904008
2024/09,4915,致伸,"9,084",0.8,"822,977",1.95,1.0033,TW0004915004
2024/09,4938,和碩,"10,587",1.06,"1,090,445",0.4,0.4877,TW0004938006
2024/09,5388,中磊,"8,396",0.91,"936,136",2.8,0.0001,TW0005388003
2024/09,5434,崇越,"6,858",1.88,"1,933,996",3.6,-0.3533,TW0005434005
2024/09,5871,中租-KY,"5,348",0.85,"874,413",0.32,12.5522,KYG202881093
2024/09,5876,上海商銀,"22,120",0.83,"853,839",0.46,-4.0992,TW0005876007
2024/09,6176,瑞儀,"10,261",1.94,"1,995,719",2.21,-1.5189,TW0006176001
2024/09,6191,精成科,"12,433",0.73,"750,967",2.62,-4.2789,TW0006191000
2024/09,6214,精誠,"8,910",1.1,"1,131,593",3.27,4.9583,TW0006214000
2024/09,6239,力成,"7,133",0.95,"977,285",0.94,-5.8417,TW0006239007
2024/09,6257,矽格,"14,269",1.05,"1,080,157",2.95,-3.0731,TW0006257009
2024/09,6278,台表科,"9,633",1.03,"1,059,583",3.29,-5.983,TW0006278005
2024/09,6691,洋基工程,"4,268",1.28,"1,316,763",4.04,-9.398,TW0006691009
2024/09,9904,寶成,"40,124",1.41,"1,450,497",1.36,4.0291,TW0009904003
2024/09,9917,中保科,"14,014",1.88,"1,933,996",3.11,-6.4407,TW0009917005
2024/09,9933,中鼎,"44,585",2.05,"2,108,879",5.49,-5.5889,TW0009933002
2024/09,9939,宏全,"13,317",2.11,"2,170,602",4.63,1.2422,TW0009939009
2024/09,9941,裕融,"8,993",1.32,"1,357,912",1.64,4.8613,TW0009941005
2024/09,M1100,水泥工業,,4.1,"4,217,757",,3.2959,
2024/09,M1200,食品工業,,11.57,"11,902,306",,2.2853,
2024/09,M1400,紡織纖維,,1.25,"1,285,902",,0.6657,
2024/09,M1700,化學生技醫療,,1.04,"1,069,870",,-1.1755,
2024/09,M2000,鋼鐵工業,,3.93,"4,042,875",,1.8706,
2024/09,M2200,汽車工業,,0.95,"977,285",,5.3341,
2024/09,M2300,電子工業,,41.83,"43,031,414",,-0.7938,
